1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.052913	194.284842	17.053222	0.002788	69.6
516	-0.055513	193.484842	17.116828	0.002424	72.0
517	-0.053156	192.684842	17.180911	0.002267	70.5
518	-0.052702	193.684842	17.100882	0.003376	69.7
519	-0.054471	192.884842	17.164845	0.002143	67.6
520	-0.058748	193.884842	17.084966	0.002019	77.4
521	-0.054161	194.884842	17.005827	0.002522	71.8
522	-0.054941	195.884842	16.927417	0.001976	70.8
523	-0.055209	196.884842	16.849728	0.001762	69.7
524	-0.055035	196.084842	16.911822	0.001937	69.1
525	-0.054186	195.284842	16.974376	0.003791	70.1
526	-0.055068	196.284842	16.896256	0.001885	69.4
527	-0.057138	197.284842	16.818851	0.003267	70.6
528	-0.055125	198.284842	16.742152	0.003138	67.2
529	-0.058021	199.284842	16.666150	0.001847	70.3
530	-0.054726	198.484842	16.726896	0.002767	69.1
531	-0.055055	199.484842	16.651032	0.002365	67.4
532	-0.057626	200.484842	16.575853	0.001795	69.2
533	-0.051621	199.684842	16.635942	0.001618	67.7
534	-0.056102	200.684842	16.560899	0.000494	68.0
535	-0.054756	199.884842	16.620879	0.002071	66.5
536	-0.055044	200.884842	16.545971	0.001074	68.7
537	-0.052967	200.084842	16.605843	0.001703	68.8
538	-0.055456	201.084185	16.531120	0.002775	66.2
539	-0.053227	200.284185	16.590884	0.002578	70.0
540	-0.055455	199.484185	16.651082	0.002224	72.9
541	-0.054308	200.484185	16.575902	0.002883	71.2
542	-0.054797	199.684185	16.635992	0.002916	71.7
543	-0.054860	200.684185	16.560948	0.001873	69.9
544	-0.053097	201.684185	16.486578	0.003141	69.8
545	-0.052526	202.684185	16.412873	0.002171	67.1
546	-0.055012	203.684185	16.339825	0.002029	70.6
547	-0.053248	204.684185	16.267424	0.002143	73.4
548	-0.052732	203.884185	16.325293	0.001204	71.6
549	-0.054338	203.084185	16.383576	0.002234	67.7
550	-0.055003	204.084185	16.310787	0.000740	72.3
551	-0.052780	205.084185	16.238642	0.001492	70.2
552	-0.052354	204.284186	16.296307	0.000945	69.6
553	-0.052280	205.284186	16.224290	0.001660	69.6
554	-0.053972	204.484186	16.281852	0.002833	68.4
555	-0.051833	205.484186	16.209963	0.002540	68.7
556	-0.056107	204.684186	16.267423	0.001193	74.3
557	-0.052353	205.684186	16.195661	0.002509	69.8
558	-0.054172	206.684186	16.124529	0.002232	72.0
559	-0.057167	205.884186	16.181384	0.001763	72.5
560	-0.054812	206.884186	16.110377	0.001982	69.6
561	-0.052514	207.884186	16.039991	0.002618	68.6
562	-0.052824	207.084186	16.096251	0.001381	68.3
563	-0.055813	208.084186	16.025987	0.000605	70.7
564	-0.051316	209.084019	15.956346	0.002453	71.6
565	-0.052139	209.990970	15.893696	0.001736	72.9
566	-0.056279	210.990970	15.825186	0.001367	71.7
567	-0.054224	211.990970	15.757264	0.002586	69.2
568	-0.051723	212.990970	15.689923	0.001713	70.3
569	-0.057108	213.990970	15.623154	0.003595	67.9
570	-0.055453	213.190970	15.676523	0.001669	70.7
571	-0.053668	212.390970	15.730258	0.002681	68.8
572	-0.055785	213.390970	15.663147	0.000860	69.8
573	-0.056294	212.590970	15.716790	0.002691	70.6
574	-0.054816	211.790970	15.770802	0.001750	72.3
575	-0.058545	210.990970	15.825186	0.001305	71.8
576	-0.054556	210.190984	15.879946	0.001081	68.2
577	-0.053874	211.190984	15.811554	0.001728	69.2
578	-0.056897	212.190984	15.743749	0.002011	68.6
579	-0.055005	211.390984	15.797946	0.001185	69.5
580	-0.059438	210.591230	15.852501	0.000807	70.4
581	-0.056293	211.591230	15.784345	0.000979	69.9
582	-0.052408	212.591215	15.716774	0.001504	70.6
583	-0.049870	213.591215	15.649777	0.001805	68.3
584	-0.056568	212.791215	15.703328	0.000975	69.7
585	-0.055404	211.991255	15.757245	0.001251	71.6
586	-0.054424	212.991255	15.689904	0.002536	69.7
587	-0.054561	213.991255	15.623136	0.002529	69.5
588	-0.056412	214.991255	15.556933	0.001808	69.4
589	-0.052618	215.991255	15.491290	0.001480	70.0
590	-0.052897	215.191255	15.543760	0.001599	68.6
591	-0.054637	216.191255	15.478228	0.002280	68.9
592	-0.053221	217.191255	15.413245	0.001284	71.2
593	-0.053656	218.191255	15.348806	0.001321	67.8
594	-0.054810	219.191255	15.284904	0.002676	70.7
595	-0.053064	218.391255	15.335983	0.001693	68.9
596	-0.051597	217.591255	15.387405	0.002214	69.8
597	-0.052216	216.791255	15.439173	0.002107	70.6
598	-0.052099	217.791255	15.374517	0.002013	68.5
599	-0.052137	216.991255	15.426198	0.001241	71.2
600	-0.051197	217.991255	15.361651	0.002322	69.7
601	-0.051522	217.222713	15.411210	0.001873	70.7
602	-0.054090	218.222713	15.346788	0.001563	69.1
603	-0.050062	219.222713	15.282902	0.003146	69.3
604	-0.055985	220.222713	15.219546	0.002201	66.3
605	-0.053494	221.222713	15.156713	0.001745	70.1
606	-0.055568	220.422713	15.206938	0.002383	72.2
607	-0.054786	221.422713	15.144209	0.003108	70.3
608	-0.052034	222.422713	15.081995	0.002416	71.9
609	-0.052626	221.622713	15.131725	0.002148	68.4
610	-0.054137	220.822713	15.181784	0.001719	67.7
611	-0.053372	220.022713	15.232175	0.000808	67.7
612	-0.054107	219.446988	15.268647	0.002991	67.4
613	-0.059216	218.646988	15.319618	0.001706	75.0
614	-0.055204	219.646988	15.255957	0.003031	68.1
615	-0.051407	220.646988	15.192824	0.002175	69.6
616	-0.056851	221.646988	15.130211	0.002944	70.9
617	-0.054811	222.646988	15.068112	0.002277	72.3
618	-0.052558	223.646988	15.006521	0.003167	68.5
619	-0.055447	222.846988	15.055754	0.001712	71.0
620	-0.056814	222.046988	15.105311	0.000881	67.5
621	-0.056838	223.046988	15.043415	0.001790	70.6
622	-0.053538	222.246988	15.092891	0.003368	69.3
623	-0.055924	223.246987	15.031097	0.001682	70.4
624	-0.058032	222.446987	15.080492	0.001673	76.4
625	-0.055370	221.646987	15.130211	0.001606	70.9
626	-0.055527	222.646987	15.068113	0.001374	72.8
627	-0.054174	222.003528	15.108012	0.001616	72.8
628	-0.058008	221.203528	15.157914	0.001256	72.2
629	-0.056705	222.203528	15.095588	0.001585	71.9
630	-0.057315	221.403528	15.145408	0.001854	70.8
631	-0.054933	222.403528	15.083184	0.002040	72.4
632	-0.051385	223.403528	15.021470	0.002203	72.5
633	-0.055631	222.603528	15.070801	0.001275	74.0
634	-0.051429	221.803528	15.120457	0.000656	72.6
635	-0.056546	222.803528	15.058438	0.002130	73.3
636	-0.054793	223.803528	14.996925	0.002249	70.7
637	-0.053931	224.803528	14.935913	0.002106	73.6
638	-0.053401	225.803528	14.875396	0.002292	71.3
639	-0.050264	226.803528	14.815367	0.002209	71.6
640	-0.054972	226.003528	14.863351	0.001017	73.6
641	-0.054341	227.003528	14.803419	0.002370	72.8
642	-0.057845	228.003528	14.743969	0.002319	71.8
643	-0.053474	227.203528	14.791491	0.002150	71.9
644	-0.052788	228.203528	14.732136	0.002272	72.4
645	-0.055527	229.203528	14.673255	0.002077	72.2
646	-0.054020	228.403528	14.720322	0.001344	70.6
647	-0.056651	229.403528	14.661536	0.002642	72.9
648	-0.051599	230.403528	14.603217	0.002344	76.1
649	-0.054661	231.403528	14.545360	0.002034	71.1
650	-0.055534	230.603528	14.591609	0.001788	74.2
651	-0.054025	229.803528	14.638152	0.001956	72.1
652	-0.056302	230.803528	14.580019	0.001873	72.2
653	-0.054123	230.003528	14.626489	0.002186	72.9
654	-0.054288	231.003528	14.568448	0.002902	72.4
655	-0.052017	230.203528	14.614843	0.001541	74.8
656	-0.051564	229.403528	14.661536	0.002289	69.1
657	-0.052885	230.403528	14.603217	0.001507	71.8
658	-0.056455	231.403528	14.545360	0.002652	72.3
659	-0.054012	230.603528	14.591609	0.002189	71.6
660	-0.052467	231.603528	14.533844	0.000757	72.9
661	-0.055142	232.603528	14.476535	0.001940	68.8
662	-0.053417	231.803528	14.522346	0.001458	70.7
663	-0.052987	232.803528	14.465127	0.002833	71.7
664	-0.054016	233.803528	14.408357	0.002095	71.2
665	-0.055863	234.803528	14.352031	0.001375	73.9
666	-0.053854	234.003528	14.397057	0.002367	71.6
667	-0.056209	233.203528	14.442365	0.002178	75.0
668	-0.054823	232.403528	14.487960	0.002117	71.4
669	-0.053905	233.403528	14.431011	0.002018	73.4
670	-0.055390	232.603528	14.476535	0.002488	70.0
671	-0.059026	231.803528	14.522346	0.001517	71.9
672	-0.052980	231.003528	14.568448	0.002977	69.2
673	-0.054598	232.003528	14.510866	0.002123	72.4
674	-0.058756	233.003528	14.453737	0.003043	71.6
675	-0.054895	234.003528	14.397057	0.002073	71.6
676	-0.054848	235.003528	14.340819	0.001983	69.6
677	-0.054856	234.203528	14.385774	0.001299	73.0
678	-0.053646	235.203528	14.329624	0.001238	70.0
679	-0.057007	234.403528	14.374509	0.001164	69.2
680	-0.056256	235.403528	14.318447	0.002180	66.6
681	-0.054522	236.403528	14.262820	0.001601	67.0
682	-0.051601	235.603528	14.307287	0.002723	69.3
683	-0.054943	235.613685	14.306720	0.002496	71.6
684	-0.053664	236.613685	14.251185	0.001964	71.1
685	-0.054280	237.613685	14.196079	0.001763	69.2
686	-0.052643	238.613685	14.141397	0.002411	72.4
687	-0.053610	239.613685	14.087135	0.003975	73.4
688	-0.053147	240.613685	14.033288	0.001858	68.1
689	-0.054453	241.613685	13.979851	0.000990	70.1
690	-0.051572	242.613685	13.926820	0.002314	73.4
691	-0.054926	241.813685	13.969213	0.002668	69.1
692	-0.051752	241.935411	13.962746	0.002194	71.3
693	-0.055656	241.135411	14.005358	0.003039	72.6
694	-0.059747	242.135403	13.952133	0.001912	69.2
695	-0.056887	243.135403	13.899311	0.003039	68.3
696	-0.056594	242.335403	13.941537	0.002162	72.4
697	-0.053443	243.335403	13.888795	0.002372	70.0
698	-0.055597	242.535403	13.930956	0.002087	72.2
699	-0.055247	243.535403	13.878295	0.001716	70.9
700	-0.058088	244.535403	13.826029	0.002764	71.4
701	-0.050349	243.735404	13.867810	0.002634	69.0
702	-0.056872	242.935404	13.909844	0.001587	67.5
703	-0.054655	243.935404	13.857341	0.001264	70.9
704	-0.054570	244.935404	13.805233	0.001574	70.4
705	-0.053913	245.935404	13.753516	0.002319	69.8
706	-0.053744	246.935404	13.702184	0.002063	70.2
707	-0.051691	246.135404	13.743219	0.002525	70.2
708	-0.052361	245.335404	13.784499	0.002701	73.0
709	-0.053026	246.335404	13.732937	0.001971	69.0
710	-0.054782	247.335404	13.681759	0.003070	67.7
711	-0.054570	248.335404	13.630960	0.001089	70.5
712	-0.055165	247.535404	13.671569	0.001849	67.8
713	-0.055918	246.735404	13.712420	0.002592	69.8
714	-0.051652	247.735404	13.661394	0.002761	78.6
715	-0.051738	246.935404	13.702184	0.001729	70.9
716	-0.051888	247.935404	13.651234	0.001950	69.2
717	-0.056008	247.135404	13.691964	0.002123	70.3
718	-0.052354	248.126202	13.641556	0.002482	69.5
719	-0.053920	247.326202	13.682228	0.002101	70.4
720	-0.054750	248.326202	13.631426	0.001912	71.2
721	-0.053241	249.326202	13.581000	0.002603	72.9
722	-0.053936	248.526202	13.621311	0.001236	68.6
723	-0.056883	249.526202	13.570960	0.002332	70.5
724	-0.051176	248.726202	13.611211	0.001940	71.5
725	-0.054453	247.926202	13.651701	0.000685	70.8
726	-0.056651	247.126202	13.692434	0.002987	71.4
727	-0.056122	246.326202	13.733410	0.001577	69.9
728	-0.055969	245.526202	13.774632	0.002984	68.7
729	-0.052893	246.526202	13.723143	0.001377	68.1
730	-0.058012	245.726202	13.764303	0.002225	69.3
731	-0.053615	244.926202	13.805711	0.003145	68.8
732	-0.056839	244.126202	13.847369	0.003184	69.0
733	-0.053722	243.326202	13.889278	0.002488	68.5
734	-0.056857	242.526202	13.931443	0.001643	69.2
735	-0.055680	243.526202	13.878777	0.002884	68.8
736	-0.053199	244.526202	13.826508	0.001582	72.1
737	-0.053649	245.526202	13.774632	0.001140	69.8
738	-0.056022	244.726202	13.816102	0.001203	70.0
739	-0.054678	243.926202	13.857822	0.002262	69.3
740	-0.055463	243.126202	13.899796	0.001192	71.7
741	-0.057230	244.126202	13.847369	0.002297	70.0
742	-0.052393	245.126202	13.795335	0.002307	70.6
743	-0.054141	246.126202	13.743692	0.002965	70.3
744	-0.054582	245.326202	13.784976	0.000941	70.9
745	-0.057108	244.526202	13.826508	0.002689	68.2
746	-0.053730	243.726202	13.868292	0.001296	70.3
747	-0.053984	242.926240	13.910327	0.002707	69.4
748	-0.055812	243.926240	13.857820	0.002187	71.8
749	-0.052106	243.126240	13.899794	0.002696	70.2
750	-0.053913	242.326240	13.942022	0.001437	66.9
751	-0.053489	243.326240	13.889276	0.001010	69.5
752	-0.056234	242.526240	13.931441	0.001651	71.6
753	-0.053830	241.727491	13.973796	0.001647	70.7
754	-0.055694	242.727491	13.920810	0.001393	66.8
755	-0.051495	243.727491	13.868224	0.002991	70.0
756	-0.052262	244.727491	13.816035	0.001725	70.9
757	-0.053034	243.927497	13.857755	0.001877	68.9
758	-0.055011	243.127497	13.899727	0.002588	70.4
759	-0.056293	244.127497	13.847301	0.003160	68.4
760	-0.053003	243.327497	13.889210	0.002773	72.0
761	-0.056537	244.327497	13.836863	0.003437	67.8
762	-0.054798	245.327497	13.784909	0.002179	69.2
763	-0.053661	246.327497	13.733343	0.002079	71.0
764	-0.058289	245.527497	13.774565	0.001728	71.4
765	-0.052676	244.727497	13.816034	0.003979	70.0
766	-0.056078	243.927497	13.857755	0.003030	69.3
767	-0.052896	244.927497	13.805644	0.002488	71.8
768	-0.057060	244.127497	13.847301	0.000987	69.4
769	-0.056161	245.127497	13.795268	0.002412	72.8
770	-0.052527	244.327497	13.836863	0.002455	68.8
771	-0.054162	245.327497	13.784909	0.002211	68.2
772	-0.054604	246.327497	13.733343	0.002498	68.1
773	-0.057084	245.527497	13.774565	0.001459	79.4
774	-0.052723	245.127651	13.795260	0.001821	71.4
775	-0.054373	246.127651	13.743617	0.002054	70.0
776	-0.054785	245.327651	13.784901	0.002585	67.2
777	-0.057761	244.527651	13.826433	0.002921	70.5
778	-0.056076	245.527651	13.774557	0.002778	70.8
779	-0.052097	246.527651	13.723068	0.000897	69.4
780	-0.052740	245.727651	13.764228	0.002205	71.7
781	-0.052193	244.954517	13.804241	0.001790	68.8
782	-0.053655	245.954517	13.752531	0.001201	71.0
783	-0.056595	246.954517	13.701207	0.001658	70.8
784	-0.053975	247.954517	13.650264	0.002060	69.3
785	-0.053373	248.954517	13.599699	0.003545	69.5
786	-0.055035	249.954517	13.549507	0.002750	68.9
787	-0.056161	250.954517	13.499685	0.001625	68.4
788	-0.056261	250.154517	13.539513	0.001387	70.9
789	-0.055980	251.154515	13.489764	0.001989	69.7
790	-0.051492	250.354515	13.529534	0.001920	68.9
791	-0.052452	251.354515	13.479858	0.002696	67.2
792	-0.052604	250.554515	13.519570	0.002643	68.6
793	-0.052750	251.554515	13.469967	0.001596	72.1
794	-0.056782	252.554515	13.420726	0.003174	72.5
795	-0.053608	251.754515	13.460090	0.001350	68.4
796	-0.055393	250.954515	13.499685	0.002032	74.9
797	-0.050196	251.954515	13.450227	0.001365	68.3
798	-0.055545	251.154515	13.489764	0.001933	77.8
799	-0.052610	252.154515	13.440379	0.001827	71.5
800	-0.053177	251.354515	13.479858	0.001332	68.8
801	-0.053969	250.554515	13.519570	0.001893	72.5
802	-0.055518	251.554515	13.469967	0.001118	67.4
803	-0.054866	252.554515	13.420726	0.002545	70.3
804	-0.053419	251.754515	13.460090	0.001692	70.4
805	-0.055587	252.754515	13.410921	0.002121	69.8
806	-0.056282	253.754515	13.362111	0.002554	76.1
807	-0.054123	254.754515	13.313654	0.001880	72.5
808	-0.055341	253.954515	13.352391	0.000714	70.0
809	-0.055655	253.154515	13.391354	0.002807	68.3
810	-0.055299	254.154515	13.342686	0.001736	68.2
811	-0.056691	255.154515	13.294370	0.000720	70.4
812	-0.054368	256.154515	13.246402	0.002421	69.4
813	-0.054695	257.154515	13.198780	0.001937	68.5
814	-0.057260	258.154515	13.151499	0.002190	68.8
815	-0.056046	257.354515	13.189296	0.002610	67.9
816	-0.057189	256.554515	13.227312	0.002437	64.9
817	-0.054597	257.554515	13.179827	0.002124	72.1
818	-0.054271	256.754515	13.217788	0.002836	72.0
819	-0.052103	257.754515	13.170370	0.002304	67.9
820	-0.059500	258.754515	13.123292	0.001429	69.6
821	-0.055604	257.954515	13.160928	0.002011	72.7
822	-0.059452	258.954515	13.113917	0.001950	68.2
823	-0.053267	258.154515	13.151499	0.002493	66.9
824	-0.051725	259.154515	13.104555	0.002301	70.6
825	-0.054371	260.154515	13.057945	0.000912	68.6
826	-0.054537	261.154515	13.011666	0.002347	68.5
827	-0.054063	260.354538	13.048662	0.001996	66.9
828	-0.056270	261.354538	13.002448	0.001745	70.0
829	-0.053468	260.554538	13.039393	0.002223	70.1
830	-0.053194	261.554538	12.993245	0.001532	68.1
831	-0.054024	260.754538	13.030137	0.001359	68.5
832	-0.055261	261.754538	12.984054	0.001415	70.9
833	-0.055198	262.754538	12.938296	0.001850	71.1
834	-0.053297	261.954538	12.974877	0.001472	69.5
835	-0.053529	262.946822	12.929534	0.001919	69.3
836	-0.056285	263.946821	12.884159	0.003103	69.3
837	-0.052986	263.146821	12.920434	0.001825	68.6
838	-0.055735	262.346962	12.956907	0.002744	71.4
839	-0.056625	263.346962	12.911340	0.002463	69.5
840	-0.051851	264.346962	12.866092	0.002016	68.0
841	-0.051998	263.546962	12.902265	0.003043	71.0
842	-0.052762	262.746962	12.938642	0.002059	71.9
843	-0.052413	261.946962	12.975224	0.002919	68.1
844	-0.053941	262.946962	12.929528	0.000907	68.8
845	-0.051883	262.146962	12.966059	0.002222	69.5
846	-0.054425	261.346962	13.002797	0.001714	72.3
847	-0.055770	260.546962	13.039744	0.002272	72.1
848	-0.057497	261.546962	12.993593	0.001397	73.1
849	-0.052341	262.546962	12.947768	0.001365	68.8
850	-0.059243	261.746962	12.984402	0.002215	69.3
851	-0.053221	262.746962	12.938642	0.003143	69.9
852	-0.056408	261.946962	12.975224	0.000974	71.8
853	-0.054724	261.146962	13.012014	0.001984	70.3
854	-0.052553	262.146962	12.966059	0.001443	70.4
855	-0.050103	261.346962	13.002797	0.001633	67.2
856	-0.055168	262.346962	12.956907	0.000890	76.7
857	-0.055512	261.546962	12.993593	0.002462	69.0
858	-0.052225	260.746962	13.030487	0.003395	70.8
859	-0.056101	261.746962	12.984402	0.001854	66.7
860	-0.056421	260.946962	13.021244	0.002813	71.0
861	-0.054813	261.946962	12.975224	0.002233	69.6
862	-0.054345	262.946962	12.929528	0.001816	73.6
863	-0.055157	262.146962	12.966059	0.001569	72.3
864	-0.059341	261.346962	13.002797	0.002373	68.6
865	-0.054939	262.346962	12.956907	0.001292	68.9
866	-0.055427	261.546962	12.993593	0.002233	66.8
867	-0.055096	262.546962	12.947768	0.002032	69.2
868	-0.052444	261.746962	12.984402	0.003196	73.3
869	-0.053344	262.746962	12.938642	0.001678	69.5
870	-0.053420	263.746962	12.893202	0.002744	69.0
871	-0.057520	262.946962	12.929528	0.001583	71.3
872	-0.054494	263.946962	12.884153	0.003912	68.6
873	-0.052877	264.946962	12.839095	0.002491	69.7
874	-0.054255	265.946962	12.794351	0.002393	70.5
875	-0.059189	266.946962	12.749918	0.001763	67.6
876	-0.051736	266.146962	12.785440	0.001615	67.7
877	-0.054530	267.146962	12.741069	0.000945	67.5
878	-0.052887	268.146962	12.697004	0.003120	69.9
879	-0.056250	269.146962	12.653244	0.002037	68.5
880	-0.055269	268.346962	12.688228	0.001805	71.7
881	-0.056470	267.546962	12.723406	0.002154	70.0
882	-0.056325	266.746962	12.758780	0.002268	68.5
883	-0.058181	267.746962	12.714593	0.001844	70.6
884	-0.051422	268.746962	12.670712	0.002387	69.1
885	-0.054549	267.946962	12.705793	0.001080	69.8
886	-0.053480	267.146962	12.741069	0.002717	69.0
887	-0.054172	268.146962	12.697004	0.002013	70.2
888	-0.057074	269.146962	12.653244	0.001505	68.8
889	-0.059318	270.146962	12.609784	0.003565	69.6
890	-0.057098	269.346962	12.644528	0.001958	68.0
891	-0.052663	268.546962	12.679464	0.002321	72.8
892	-0.055676	267.746962	12.714593	0.002067	70.0
893	-0.055012	266.946962	12.749918	0.001909	69.7
894	-0.052165	267.946962	12.705793	0.002240	69.5
895	-0.055704	268.946962	12.661972	0.002469	71.3
896	-0.055789	268.146962	12.697004	0.001318	69.0
897	-0.052201	267.346962	12.732231	0.003190	70.8
898	-0.056618	268.346962	12.688228	0.001606	73.0
899	-0.052965	269.346962	12.644528	0.001495	70.0
900	-0.057909	268.546962	12.679464	0.001288	69.9
901	-0.051792	269.546962	12.635824	0.002543	70.6
902	-0.051686	270.546962	12.592483	0.003170	65.3
903	-0.054922	271.546962	12.549439	0.002544	67.6
904	-0.056794	272.546962	12.506688	0.002543	71.7
905	-0.055065	271.746962	12.540865	0.001325	68.6
906	-0.051126	270.946962	12.575230	0.002648	66.5
907	-0.051859	270.146962	12.609784	0.001505	66.9
908	-0.055794	269.346962	12.644528	0.001633	70.7
909	-0.060841	268.546962	12.679464	0.001390	68.8
910	-0.053328	269.546962	12.635824	0.001140	69.8
911	-0.052832	268.747080	12.670707	0.002050	71.4
912	-0.053711	267.947080	12.705788	0.001490	69.7
913	-0.055537	267.147080	12.741063	0.002565	69.3
914	-0.052577	268.147080	12.696999	0.002645	73.6
915	-0.053837	269.147080	12.653239	0.003174	72.0
916	-0.055827	268.347080	12.688223	0.002234	69.1
917	-0.052365	269.347080	12.644523	0.001928	70.0
918	-0.053804	270.347080	12.601122	0.000979	71.0
919	-0.052714	271.347080	12.558019	0.002812	72.3
920	-0.055143	270.547080	12.592478	0.001398	69.7
921	-0.057718	269.747080	12.627127	0.002853	72.0
922	-0.055416	270.747080	12.583846	0.001885	70.0
923	-0.051242	271.747080	12.540860	0.001633	86.1
924	-0.050677	272.747080	12.498168	0.001763	67.8
925	-0.057157	271.947080	12.532298	0.001751	70.1
926	-0.050871	271.147080	12.566616	0.002089	68.3
927	-0.052468	272.147080	12.523748	0.001955	71.4
928	-0.054867	273.147080	12.481172	0.001610	67.3
929	-0.052190	272.347080	12.515210	0.001472	67.2
930	-0.058025	273.347080	12.472691	0.002082	71.5
931	-0.055575	274.347080	12.430461	0.002807	73.4
932	-0.054704	273.547080	12.464222	0.002167	72.0
933	-0.050898	274.547080	12.422049	0.001598	69.2
934	-0.055655	274.470534	12.425267	0.003822	70.3
935	-0.052330	273.670534	12.459000	0.002208	70.3
936	-0.055420	272.870534	12.492917	0.002035	71.2
937	-0.057173	273.870534	12.450550	0.001421	69.3
938	-0.057304	274.870534	12.408469	0.001119	72.1
939	-0.055560	274.070534	12.442111	0.001140	69.2
940	-0.055706	273.270534	12.475936	0.001957	67.8
941	-0.056231	274.270534	12.433683	0.001819	68.5
942	-0.054635	275.270534	12.391716	0.002082	69.2
943	-0.050159	274.470534	12.425267	0.002602	70.9
944	-0.055179	273.670534	12.459000	0.001604	68.8
945	-0.054136	272.870534	12.492917	0.001791	71.2
946	-0.054112	272.070534	12.527019	0.001804	71.6
947	-0.056159	271.270546	12.561308	0.000963	75.7
948	-0.051905	272.270546	12.518476	0.002167	71.2
949	-0.052205	271.470546	12.552718	0.001625	82.2
950	-0.051455	270.670546	12.587148	0.001248	71.7
951	-0.054632	269.870546	12.621767	0.002042	68.7
952	-0.053372	270.870546	12.578522	0.002403	70.9
953	-0.055169	270.070546	12.613094	0.002504	68.1
954	-0.057895	271.070546	12.569909	0.001659	72.7
955	-0.056410	270.270546	12.604433	0.003248	69.9
956	-0.050870	269.470546	12.639148	0.001685	71.9
957	-0.056765	270.470546	12.595785	0.001873	72.7
958	-0.055141	271.470546	12.552718	0.002998	69.0
959	-0.052376	272.470546	12.509944	0.002430	69.7
960	-0.052294	273.470546	12.467462	0.001957	68.6
961	-0.055822	274.470546	12.425266	0.002170	69.9
962	-0.052787	275.470546	12.383356	0.001590	72.5
963	-0.051952	276.470374	12.341734	0.001880	72.2
964	-0.052280	277.470374	12.300384	0.001428	67.7
965	-0.056428	278.470370	12.259310	0.001527	71.5
966	-0.058628	277.670370	12.292147	0.001790	69.1
967	-0.053803	276.870370	12.325161	0.002692	70.7
968	-0.053790	276.070370	12.358352	0.000880	69.5
969	-0.055644	277.070370	12.316891	0.001052	68.0
970	-0.053646	278.070370	12.275707	0.001549	71.6
971	-0.052610	277.270370	12.308632	0.001570	66.2
972	-0.055394	276.470370	12.341734	0.001681	80.6
973	-0.050503	275.670370	12.375015	0.001821	72.0
974	-0.053613	274.870370	12.408475	0.002657	69.4
975	-0.053055	275.870370	12.366678	0.001336	69.2
976	-0.053208	275.070370	12.400093	0.001785	68.7
977	-0.049557	276.070370	12.358352	0.003050	70.8
978	-0.053610	277.070370	12.316891	0.002813	68.5
979	-0.059116	278.070370	12.275707	0.002041	69.3
980	-0.050720	277.270370	12.308632	0.002367	67.5
981	-0.051947	276.470370	12.341734	0.001939	69.7
982	-0.052991	277.470370	12.300384	0.001902	71.3
983	-0.052585	278.470370	12.259310	0.003006	68.8
984	-0.054616	277.670370	12.292147	0.002191	70.1
985	-0.053525	276.870370	12.325161	0.002193	69.3
986	-0.052245	277.870370	12.283922	0.002589	69.2
987	-0.055845	278.870370	12.242958	0.002095	70.0
988	-0.052207	278.070370	12.275707	0.002481	70.8
989	-0.050565	279.070370	12.234798	0.002583	68.7
990	-0.054187	280.070370	12.194160	0.001709	71.2
991	-0.051470	281.070370	12.153791	0.001231	68.4
992	-0.051619	282.070370	12.113689	0.002180	68.4
993	-0.056889	283.070370	12.073851	0.001630	68.9
994	-0.052486	284.070370	12.034273	0.001402	68.0
995	-0.055537	284.730787	12.008278	0.001728	70.2
996	-0.053333	285.728046	11.969236	0.001540	74.6
997	-0.053953	284.939290	12.000094	0.002359	71.4
998	-0.057353	284.139290	12.031555	0.001102	67.4
999	-0.055434	285.139290	11.992254	0.002313	70.9
