1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.071450	141.523181	8.140682	0.001810	72.5
516	-0.066261	142.523181	8.090899	0.001345	70.5
517	-0.065138	143.523181	8.041721	0.001122	71.3
518	-0.066609	142.723181	8.081015	0.001314	71.0
519	-0.064974	143.715142	8.032349	0.001560	69.4
520	-0.069046	144.715142	7.983878	0.001004	72.3
521	-0.066885	143.915142	8.022608	0.000960	71.7
522	-0.065909	144.915142	7.974254	0.000946	71.3
523	-0.066064	144.115150	8.012890	0.001837	73.9
524	-0.069621	145.115150	7.964653	0.001470	70.2
525	-0.067443	146.115150	7.916993	0.000835	68.4
526	-0.070010	145.315150	7.955075	0.001577	76.3
527	-0.067061	144.515217	7.993522	0.000792	71.1
528	-0.067254	145.515217	7.945517	0.000488	69.3
529	-0.066162	144.715217	7.983875	0.001571	69.2
530	-0.067178	143.915217	8.022604	0.001792	70.0
531	-0.069724	143.115217	8.061711	0.000970	69.3
532	-0.069223	144.115217	8.012887	0.001011	69.6
533	-0.070942	143.315217	8.051899	0.001813	69.6
534	-0.070138	144.315217	8.003193	0.001369	71.7
535	-0.066745	145.315217	7.955072	0.001193	71.8
536	-0.065961	146.315217	7.907527	0.000589	68.6
537	-0.068654	145.517321	7.945417	0.000546	71.6
538	-0.065293	146.517263	7.897989	0.000438	71.2
539	-0.068665	147.517260	7.851122	0.000835	72.1
540	-0.065601	148.296619	7.814979	0.001509	71.3
541	-0.067617	149.296619	7.769089	0.001075	69.9
542	-0.069265	148.496619	7.805758	0.000928	70.5
543	-0.066924	149.496619	7.759975	0.001239	69.8
544	-0.068085	150.496619	7.714727	0.001081	70.8
545	-0.072730	149.696619	7.750883	0.000972	70.5
546	-0.069875	150.696619	7.705740	0.000723	69.8
547	-0.066502	149.896909	7.741799	0.000695	71.3
548	-0.068714	150.896909	7.696762	0.001126	70.5
549	-0.069943	150.096914	7.732749	0.000580	73.8
550	-0.066457	149.296914	7.769075	0.001176	70.0
551	-0.066011	148.496914	7.805744	0.000858	72.4
552	-0.069775	147.696914	7.842761	0.001521	68.7
553	-0.069747	146.896914	7.880130	0.001138	68.7
554	-0.067648	147.896914	7.833474	0.000671	71.7
555	-0.069516	147.096914	7.870754	0.001725	71.4
556	-0.071504	148.096914	7.824209	0.001083	69.0
557	-0.068069	147.296914	7.861401	0.000538	72.2
558	-0.068497	146.496914	7.898949	0.001515	68.2
559	-0.064362	147.496914	7.852070	0.000569	70.4
560	-0.067594	146.696914	7.889528	0.000400	69.3
561	-0.065857	145.898184	7.927285	0.000731	72.0
562	-0.068646	145.098609	7.965446	0.000863	67.7
563	-0.066496	144.298609	8.003997	0.000605	72.6
564	-0.067836	143.498609	8.042922	0.000905	71.7
565	-0.067130	142.698672	8.082225	0.001106	68.9
566	-0.066636	143.698672	8.033152	0.001406	72.0
567	-0.072595	144.698672	7.984672	0.000667	67.4
568	-0.066993	145.698672	7.936773	0.000781	65.8
569	-0.071485	144.898672	7.975046	0.000553	69.5
570	-0.068844	144.746030	7.982390	0.001009	69.5
571	-0.068660	145.746030	7.934519	0.000764	70.0
572	-0.067714	144.946030	7.972770	0.000641	70.2
573	-0.066557	145.946030	7.925013	0.000930	70.1
574	-0.068601	145.146030	7.963173	0.000819	71.2
575	-0.064664	146.146030	7.915531	0.000788	66.7
576	-0.067263	147.146030	7.868455	0.000998	68.2
577	-0.066886	146.346030	7.906071	0.000926	66.5
578	-0.069016	147.345928	7.859112	0.001208	70.1
579	-0.068451	146.545928	7.896638	0.001095	68.9
580	-0.070988	145.745928	7.934524	0.001299	70.9
581	-0.069896	146.745928	7.887223	0.001397	69.6
582	-0.067641	145.946170	7.925007	0.001172	67.2
583	-0.065880	145.146170	7.963166	0.000919	69.5
584	-0.069390	144.346170	8.001694	0.001274	71.4
585	-0.066308	145.346170	7.953592	0.001017	70.4
586	-0.066042	144.546170	7.992027	0.001306	70.8
587	-0.065779	143.746197	8.030835	0.001633	67.5
588	-0.066657	144.746192	7.982383	0.000289	69.1
589	-0.068501	145.746192	7.934511	0.001000	69.9
590	-0.068555	144.997248	7.970310	0.000848	73.6
591	-0.068250	145.997248	7.922583	0.000582	66.3
592	-0.067513	146.997248	7.875424	0.000698	67.9
593	-0.069758	147.997002	7.828834	0.000851	67.1
594	-0.068504	147.197138	7.866064	0.001620	69.0
595	-0.065877	146.407836	7.903152	0.001053	69.0
596	-0.069425	147.407836	7.856223	0.000789	74.5
597	-0.066624	148.407767	7.809852	0.001316	69.5
598	-0.069784	149.407767	7.764021	0.001667	69.8
599	-0.071891	148.607767	7.800642	0.001096	71.1
600	-0.068889	149.607767	7.754920	0.000874	68.4
601	-0.067158	150.607729	7.709732	0.000818	68.0
602	-0.068330	151.548761	7.667685	0.000945	69.7
603	-0.068260	151.284491	7.679446	0.000744	70.6
604	-0.071060	152.210444	7.638393	0.000824	68.5
605	-0.067556	151.410444	7.673836	0.000995	67.1
606	-0.066982	152.410444	7.629584	0.001097	67.9
607	-0.067534	151.610444	7.664945	0.001812	76.2
608	-0.068721	150.810444	7.700635	0.000741	68.8
609	-0.067002	151.810444	7.656074	0.001647	70.1
610	-0.067794	151.010444	7.691681	0.001128	69.0
611	-0.065378	152.010444	7.647223	0.001334	67.6
612	-0.065060	151.210444	7.682748	0.001112	70.3
613	-0.070105	152.210444	7.638393	0.001211	70.5
614	-0.067714	153.210444	7.594548	0.000794	68.0
615	-0.070010	154.210444	7.551202	0.000875	70.1
616	-0.070429	153.411538	7.585791	0.000312	72.1
617	-0.066956	154.411537	7.542546	0.000618	67.9
618	-0.069068	155.340258	7.502822	0.000592	69.5
619	-0.068765	156.340258	7.460514	0.000976	68.5
620	-0.066442	155.540258	7.494322	0.001104	69.1
621	-0.069539	156.540258	7.452110	0.000764	70.5
622	-0.070052	157.540258	7.410371	0.000959	67.5
623	-0.067691	156.740258	7.443725	0.001069	71.6
624	-0.067348	155.940258	7.477380	0.000529	60.9
625	-0.070381	156.940253	7.435358	0.000497	63.4
626	-0.066486	156.142376	7.468848	0.001287	70.0
627	-0.066997	156.395142	7.458206	0.000675	68.0
628	-0.066305	157.395142	7.416399	0.001344	72.9
629	-0.073746	156.595142	7.449807	0.000547	69.2
630	-0.066986	157.595142	7.408094	0.001812	69.5
631	-0.071118	158.595142	7.366845	0.000543	67.3
632	-0.068605	157.795142	7.399807	0.000619	69.4
633	-0.069000	158.764394	7.359909	0.001382	70.9
634	-0.069041	157.964394	7.392809	0.000576	67.6
635	-0.068250	158.947980	7.352400	0.001232	67.9
636	-0.065191	158.147980	7.385233	0.000924	69.2
637	-0.066222	157.347991	7.418360	0.001068	70.2
638	-0.067983	156.552285	7.451605	0.002121	69.3
639	-0.067842	155.752285	7.485332	0.001354	69.4
640	-0.066643	156.752285	7.443221	0.000970	69.1
641	-0.066499	157.751822	7.401600	0.000989	69.8
642	-0.071471	158.751822	7.360423	0.000770	68.3
643	-0.070500	159.751822	7.319702	0.001055	68.0
644	-0.066639	158.952481	7.352216	0.000552	70.7
645	-0.066035	158.152482	7.385047	0.001202	70.4
646	-0.069345	159.152482	7.344054	0.001345	68.8
647	-0.065405	158.352482	7.376812	0.000793	67.6
648	-0.068755	157.552482	7.409864	0.001223	70.5
649	-0.067327	158.552482	7.368595	0.000420	72.1
650	-0.067726	159.552482	7.327784	0.002599	67.8
651	-0.069803	160.552482	7.287422	0.001387	71.6
652	-0.067758	161.552482	7.247502	0.000739	70.6
653	-0.065017	160.752482	7.279403	0.000861	71.1
654	-0.069153	161.752481	7.239571	0.001310	71.3
655	-0.068006	160.952481	7.271401	0.001405	66.5
656	-0.066474	161.952481	7.231657	0.000585	71.0
657	-0.067198	162.933423	7.193089	0.001345	69.7
658	-0.069460	163.933423	7.154194	0.000549	70.7
659	-0.069649	164.933423	7.115716	0.001116	67.8
660	-0.069393	164.133423	7.146465	0.001719	71.6
661	-0.068732	165.133423	7.108071	0.001589	68.3
662	-0.066371	166.133423	7.070087	0.000776	69.2
663	-0.070641	167.133423	7.032507	0.000951	68.4
664	-0.067701	167.448572	7.020746	0.000830	67.2
665	-0.068936	168.448572	6.983687	0.001147	69.1
666	-0.070037	167.648572	7.013303	0.001598	73.2
667	-0.070179	168.648572	6.976322	0.000820	70.1
668	-0.069451	169.642845	6.939938	0.002136	71.3
669	-0.068978	168.842845	6.969183	0.000706	66.3
670	-0.069448	169.842845	6.932665	0.001321	70.0
671	-0.067317	170.842845	6.896528	0.000701	77.3
672	-0.064814	170.042846	6.925407	0.001952	71.6
673	-0.064651	169.242846	6.954530	0.001139	68.7
674	-0.065447	170.242846	6.918165	0.001056	67.2
675	-0.069073	169.442846	6.947226	0.000836	69.3
676	-0.066558	170.431096	6.911362	0.000908	71.0
677	-0.067699	169.663874	6.939173	0.001624	66.0
678	-0.067479	170.663874	6.902968	0.000406	68.3
679	-0.065436	171.663874	6.867139	0.001436	69.8
680	-0.064293	170.863874	6.895772	0.000851	71.8
681	-0.069563	171.863874	6.860017	0.001312	68.3
682	-0.064971	171.063874	6.888591	0.001055	70.9
683	-0.066065	170.263874	6.917404	0.001567	67.2
684	-0.071014	171.263874	6.881426	0.001806	71.7
685	-0.068063	172.263874	6.845819	0.001050	73.2
686	-0.069747	171.463874	6.874275	0.001452	68.9
687	-0.069006	172.463874	6.838742	0.000918	70.8
688	-0.069208	171.663874	6.867139	0.001130	69.8
689	-0.068245	170.863874	6.895772	0.000460	70.7
690	-0.067658	171.729022	6.864817	0.001258	67.6
691	-0.071627	170.954447	6.892518	0.001601	70.5
692	-0.070694	170.154447	6.921364	0.000656	65.3
693	-0.066429	169.354447	6.950452	0.001750	69.8
694	-0.068810	170.354447	6.914130	0.000788	67.6
695	-0.064611	169.554448	6.943157	0.001039	71.4
696	-0.067726	168.754451	6.972429	0.001588	67.0
697	-0.066644	167.989463	7.000652	0.001091	72.1
698	-0.067262	167.189463	7.030412	0.000822	66.8
699	-0.068826	166.500208	7.056256	0.000613	68.9
700	-0.069608	167.500208	7.018823	0.000548	71.2
701	-0.068766	166.700208	7.048738	0.001222	71.1
702	-0.066317	167.700207	7.011384	0.001571	70.8
703	-0.067030	168.700207	6.974423	0.001233	67.8
704	-0.067727	169.700207	6.937850	0.000473	70.3
705	-0.066440	170.700207	6.901659	0.001216	68.1
706	-0.071752	171.644569	6.867827	0.001691	70.8
707	-0.067709	170.844569	6.896466	0.001178	67.2
708	-0.067651	170.044569	6.925345	0.000884	68.6
709	-0.065122	171.044569	6.889284	0.001015	69.7
710	-0.067578	172.044569	6.853596	0.001019	67.9
711	-0.067882	173.044569	6.818276	0.001408	69.1
712	-0.069875	174.044569	6.783319	0.001604	68.3
713	-0.066694	175.044569	6.748718	0.001511	67.4
714	-0.068449	176.044569	6.714468	0.001098	69.4
715	-0.066427	177.044569	6.680565	0.001583	67.4
716	-0.065945	176.244569	6.707660	0.001338	69.1
717	-0.068157	177.244569	6.673825	0.001654	71.5
718	-0.068692	176.444569	6.700866	0.001044	70.4
719	-0.067193	175.644569	6.728126	0.000995	72.8
720	-0.065875	176.644569	6.694085	0.000861	67.1
721	-0.068849	177.644569	6.660386	0.000808	71.3
722	-0.066227	178.644569	6.627025	0.000405	67.5
723	-0.068364	179.644569	6.593996	0.001480	66.8
724	-0.069227	180.644569	6.561295	0.000403	69.1
725	-0.068229	181.644569	6.528917	0.000650	65.0
726	-0.064417	182.644569	6.496856	0.000604	69.4
727	-0.068569	183.644566	6.465109	0.000657	70.4
728	-0.067761	184.644566	6.433671	0.001054	69.6
729	-0.067872	185.644566	6.402537	0.000743	73.7
730	-0.067765	186.644566	6.371703	0.000983	70.8
731	-0.065444	187.644566	6.341165	0.000546	73.5
732	-0.066666	187.851088	6.334894	0.001490	68.3
733	-0.065492	187.061363	6.358939	0.000725	70.1
734	-0.070359	188.061178	6.328528	0.000977	68.7
735	-0.067519	187.261178	6.352838	0.001048	69.9
736	-0.065258	186.461178	6.377335	0.000728	71.9
737	-0.064621	187.461178	6.346743	0.001291	70.5
738	-0.070647	186.661178	6.371193	0.000852	67.9
739	-0.073005	185.861260	6.395830	0.000561	71.2
740	-0.071816	185.061260	6.420661	0.001749	72.3
741	-0.066490	184.261260	6.445685	0.001676	70.9
742	-0.068072	185.261260	6.414435	0.000975	69.8
743	-0.070769	186.261260	6.383487	0.001508	68.2
744	-0.068810	187.261260	6.352835	0.000761	69.5
745	-0.065064	188.261260	6.322477	0.001159	69.3
746	-0.064081	189.261259	6.292408	0.000933	66.9
747	-0.066934	190.261259	6.262623	0.001359	68.5
748	-0.068058	191.261259	6.233118	0.001280	75.8
749	-0.066891	192.261259	6.203891	0.001293	71.5
750	-0.067639	191.461259	6.227251	0.000782	68.1
751	-0.066785	192.461259	6.198078	0.001178	70.3
752	-0.065354	191.661259	6.221394	0.001175	68.3
753	-0.067069	192.661259	6.192276	0.000657	69.3
754	-0.067226	193.661259	6.163429	0.001628	69.3
755	-0.068240	192.861259	6.186485	0.001522	71.8
756	-0.066934	193.861259	6.157692	0.000837	70.6
757	-0.065778	194.861259	6.129166	0.001423	69.3
758	-0.068996	194.061259	6.151966	0.001293	69.6
759	-0.064972	195.061259	6.123493	0.001048	67.0
760	-0.069211	194.261259	6.146250	0.000912	70.3
761	-0.067711	195.261236	6.117830	0.000713	66.3
762	-0.066604	194.461236	6.140546	0.001646	69.7
763	-0.064737	193.661236	6.163430	0.000927	68.8
764	-0.068031	194.661236	6.134851	0.000923	71.6
765	-0.066722	195.661236	6.106535	0.001094	70.0
766	-0.068651	194.861236	6.129167	0.000643	69.3
767	-0.067573	195.861234	6.100904	0.000885	71.5
768	-0.066508	195.061234	6.123493	0.001072	67.4
769	-0.068014	196.061234	6.095282	0.001305	72.8
770	-0.067576	195.261234	6.117830	0.000572	68.6
771	-0.067399	196.261234	6.089671	0.000576	69.6
772	-0.066004	197.038932	6.067951	0.001140	73.9
773	-0.071726	197.809939	6.046570	0.000996	69.9
774	-0.064752	197.009939	6.068758	0.000461	68.7
775	-0.070172	198.009939	6.041048	0.002133	70.5
776	-0.064061	197.309579	6.060428	0.000765	67.8
777	-0.068795	197.689398	6.049902	0.000655	71.6
778	-0.068983	198.689398	6.022364	0.001010	70.3
779	-0.066753	199.069741	6.011956	0.000702	71.7
780	-0.068164	200.069741	5.984761	0.001078	69.0
781	-0.066979	201.069741	5.957811	0.001075	69.9
782	-0.067507	200.962586	5.960687	0.001446	71.7
783	-0.067934	200.162586	5.982248	0.002394	67.8
784	-0.067283	199.362586	6.003966	0.000921	68.2
785	-0.063719	200.362586	5.976843	0.000887	71.3
786	-0.068935	199.562586	5.998522	0.001692	66.9
787	-0.069421	200.562586	5.971448	0.001174	71.2
788	-0.067820	201.562586	5.944618	0.000695	69.9
789	-0.067653	202.562586	5.918027	0.001149	78.1
790	-0.068340	203.562586	5.891674	0.000756	70.1
791	-0.069950	204.562586	5.865554	0.001401	66.5
792	-0.067875	203.762586	5.886431	0.000702	70.4
793	-0.068563	204.762586	5.860358	0.000857	69.5
794	-0.064065	205.762586	5.834514	0.001044	70.5
795	-0.067912	204.962586	5.855171	0.000631	68.6
796	-0.067023	204.162586	5.875974	0.000762	71.5
797	-0.068619	203.362586	5.896926	0.001235	73.2
798	-0.068562	204.362586	5.870759	0.001210	70.0
799	-0.069950	205.362586	5.844824	0.000820	72.1
800	-0.064816	204.562586	5.865554	0.000753	70.3
801	-0.070385	205.562586	5.839665	0.000518	71.0
802	-0.070681	204.762586	5.860358	0.001488	71.1
803	-0.067237	205.762586	5.834514	0.001061	68.8
804	-0.070257	206.762586	5.808898	0.001465	72.1
805	-0.068307	205.962634	5.829372	0.000663	68.8
806	-0.067349	206.962620	5.803800	0.001370	72.2
807	-0.069848	207.953058	5.778693	0.000947	68.8
808	-0.066001	207.153058	5.798956	0.001012	69.7
809	-0.069250	208.153058	5.773650	0.000901	69.0
810	-0.068802	209.153058	5.748564	0.001201	71.0
811	-0.067880	210.153058	5.723695	0.000930	68.0
812	-0.068516	211.150414	5.699105	0.000818	72.1
813	-0.068086	212.150414	5.674661	0.001499	66.6
814	-0.069171	211.350434	5.694199	0.001679	68.7
815	-0.070677	212.350434	5.669797	0.000411	66.8
816	-0.065254	213.350396	5.645604	0.001163	70.8
817	-0.062875	212.550396	5.664942	0.001288	70.3
818	-0.068748	211.750396	5.684414	0.000706	67.2
819	-0.068241	210.950396	5.704019	0.000767	67.1
820	-0.068338	211.950396	5.679533	0.001481	68.1
821	-0.069849	212.950396	5.655257	0.000431	65.9
822	-0.067706	212.150396	5.674661	0.001159	69.0
823	-0.071390	213.150362	5.650427	0.001367	67.6
824	-0.068531	214.150358	5.626398	0.000784	66.9
825	-0.065738	213.624577	5.639007	0.000805	71.1
826	-0.070715	212.958037	5.655072	0.001039	64.7
827	-0.070538	212.158037	5.674475	0.000586	71.9
828	-0.068177	213.158037	5.650242	0.001320	71.1
829	-0.068062	214.158037	5.626214	0.001071	67.2
830	-0.069605	213.358037	5.645420	0.000665	70.5
831	-0.066078	214.358037	5.621433	0.001455	71.4
832	-0.067407	213.653207	5.638319	0.001053	68.9
833	-0.067794	214.653207	5.614392	0.000781	70.2
834	-0.065860	213.853207	5.633517	0.001397	69.4
835	-0.068503	213.053207	5.652772	0.000653	69.8
836	-0.067495	212.253207	5.672160	0.000908	67.9
837	-0.070170	211.453207	5.691681	0.001384	67.6
838	-0.066522	212.453207	5.667301	0.000496	68.1
839	-0.064873	213.453207	5.643128	0.000733	67.2
840	-0.066327	214.453207	5.619161	0.000979	70.0
841	-0.068206	213.679385	5.637690	0.001802	68.6
842	-0.067049	214.679385	5.613769	0.001093	68.3
843	-0.066503	213.879385	5.632889	0.000678	69.2
844	-0.068652	214.879385	5.609009	0.000731	70.3
845	-0.067362	214.086488	5.627927	0.001002	69.8
846	-0.068547	215.086487	5.604088	0.000975	69.5
847	-0.068816	216.086487	5.580451	0.000665	70.9
848	-0.069252	217.086487	5.557012	0.000886	68.5
849	-0.072074	218.086346	5.533773	0.000517	67.5
850	-0.066008	218.920628	5.514530	0.000964	71.8
851	-0.068354	218.121060	5.532969	0.000903	67.4
852	-0.070271	219.121060	5.509927	0.001142	70.7
853	-0.067075	218.321060	5.528346	0.001078	68.3
854	-0.066443	219.321059	5.505342	0.001752	68.7
855	-0.063684	220.321059	5.482528	0.000979	67.9
856	-0.067884	221.321059	5.459903	0.000269	71.0
857	-0.069447	222.321058	5.437464	0.000976	73.0
858	-0.065455	223.319941	5.415233	0.000996	68.9
859	-0.068705	222.519941	5.433023	0.000919	70.2
860	-0.066377	223.519941	5.410804	0.000900	70.7
861	-0.070692	222.719941	5.428565	0.001377	68.1
862	-0.067445	221.919941	5.446443	0.000560	70.4
863	-0.067214	222.919941	5.424114	0.000794	65.6
864	-0.064272	222.120179	5.441957	0.001219	67.5
865	-0.065582	223.120173	5.419665	0.001067	66.9
866	-0.066685	222.320173	5.437484	0.000630	68.4
867	-0.067124	223.320173	5.415228	0.000983	73.7
868	-0.069935	224.320173	5.393154	0.000821	67.2
869	-0.069868	225.320173	5.371259	0.000943	67.5
870	-0.067949	224.534442	5.388448	0.000799	71.1
871	-0.069785	223.734442	5.406062	0.001090	69.2
872	-0.068335	224.734442	5.384062	0.000829	69.5
873	-0.065244	223.934442	5.401648	0.001346	72.1
874	-0.070589	224.934429	5.379684	0.000935	66.9
875	-0.065215	225.934429	5.357898	0.000699	73.4
876	-0.068045	225.923879	5.358127	0.000860	70.1
877	-0.069724	225.123879	5.375543	0.000944	70.7
878	-0.071208	224.355824	5.392371	0.001064	70.5
879	-0.073915	223.555824	5.410010	0.000798	66.4
880	-0.065807	222.918694	5.424142	0.001230	71.5
881	-0.068045	223.918694	5.401995	0.001074	71.8
882	-0.067209	224.918694	5.380028	0.001312	67.5
883	-0.071716	224.118694	5.397587	0.001117	70.1
884	-0.067716	225.107558	5.375900	0.001070	69.2
885	-0.067612	226.107558	5.354144	0.000874	68.7
886	-0.068078	226.731561	5.340658	0.001174	69.4
887	-0.067239	226.256427	5.350921	0.000586	70.9
888	-0.067527	227.256427	5.329367	0.002075	69.3
889	-0.069908	226.456428	5.346596	0.001845	70.7
890	-0.068686	227.456428	5.325077	0.001326	68.6
891	-0.067049	226.656428	5.342278	0.001340	71.3
892	-0.069654	227.656428	5.320794	0.002021	76.2
893	-0.067283	226.856428	5.337967	0.000710	67.9
894	-0.066363	227.856428	5.316517	0.001287	70.7
895	-0.067710	227.056428	5.333664	0.002146	71.4
896	-0.069407	228.056428	5.312248	0.000812	68.4
897	-0.071717	229.056428	5.291004	0.000954	69.2
898	-0.066284	230.056428	5.269929	0.001443	68.8
899	-0.068420	229.256428	5.286775	0.001680	78.4
900	-0.069444	230.256428	5.265734	0.000973	68.7
901	-0.068155	229.456640	5.282549	0.002108	70.0
902	-0.061192	230.194058	5.267041	0.001067	70.6
903	-0.070548	229.394058	5.283869	0.000644	66.2
904	-0.067629	230.394058	5.262851	0.000413	71.0
905	-0.066416	229.595328	5.279626	0.001123	72.0
906	-0.069757	228.795328	5.296534	0.001530	69.1
907	-0.066604	229.795328	5.275415	0.001472	70.1
908	-0.063835	230.795328	5.254464	0.001144	71.6
909	-0.066200	231.795328	5.233679	0.000729	70.0
910	-0.068510	232.795328	5.213057	0.000876	70.9
911	-0.067694	231.995328	5.229541	0.000890	67.8
912	-0.067231	232.995328	5.208952	0.001224	69.7
913	-0.069890	233.995328	5.188525	0.000962	66.7
914	-0.067977	233.199099	5.204777	0.000951	69.3
915	-0.068305	234.198970	5.184384	0.000694	70.0
916	-0.067416	235.198970	5.164149	0.000837	72.0
917	-0.065320	236.198970	5.144070	0.000687	69.6
918	-0.066309	237.198970	5.124147	0.001450	68.0
919	-0.067170	236.398971	5.140073	0.000956	74.7
920	-0.069713	237.398481	5.120191	0.000774	70.4
921	-0.068201	238.398481	5.100452	0.000759	68.6
922	-0.068773	239.349740	5.081816	0.000592	69.3
923	-0.066042	240.349646	5.062374	0.000977	74.4
924	-0.067400	239.549646	5.077917	0.000582	70.7
925	-0.066042	240.549646	5.058502	0.000714	71.1
926	-0.070652	241.549646	5.039236	0.000963	69.7
927	-0.067672	242.549646	5.020115	0.001188	70.6
928	-0.067847	243.549646	5.001139	0.001897	70.2
929	-0.069921	242.749646	5.016308	0.001544	71.6
930	-0.068586	243.749646	4.997361	0.000619	71.1
931	-0.067377	242.949646	5.012507	0.001391	66.7
932	-0.064462	243.949646	4.993589	0.000575	73.5
933	-0.067454	244.949646	4.974812	0.001274	72.0
934	-0.068629	245.949646	4.956176	0.000959	71.7
935	-0.068737	246.949590	4.937681	0.000759	70.9
936	-0.068996	246.149592	4.952467	0.001022	68.3
937	-0.068500	247.149590	4.933998	0.001224	71.6
938	-0.067344	248.149590	4.915666	0.001122	65.6
939	-0.066862	247.349590	4.930321	0.000904	70.7
940	-0.064936	248.349590	4.912016	0.001289	72.8
941	-0.066825	247.549590	4.926649	0.000754	68.9
942	-0.069098	247.101538	4.934882	0.001088	72.9
943	-0.068139	248.101538	4.916544	0.000803	71.9
944	-0.070229	247.301538	4.931204	0.001870	69.5
945	-0.067329	248.301538	4.912893	0.000648	68.9
946	-0.068927	247.501538	4.927531	0.001080	69.6
947	-0.067902	248.501538	4.909247	0.000755	70.6
948	-0.065930	249.489225	4.891321	0.001328	68.5
949	-0.069707	250.489225	4.873304	0.001488	68.9
950	-0.068091	251.489213	4.855420	0.000826	72.8
951	-0.066854	252.489213	4.837666	0.001419	68.1
952	-0.066561	251.689213	4.851859	0.000520	67.0
953	-0.071088	252.689081	4.834133	0.001683	68.6
954	-0.065390	251.889081	4.848305	0.001222	69.6
955	-0.062816	252.889081	4.830603	0.001135	69.6
956	-0.066257	252.094218	4.844663	0.001350	70.4
957	-0.065902	253.094218	4.826988	0.001477	71.8
958	-0.071507	252.294218	4.841118	0.000711	69.9
959	-0.062828	251.494218	4.855331	0.000592	69.2
960	-0.064241	250.694468	4.869623	0.000954	70.5
961	-0.067896	251.690557	4.851835	0.001750	71.2
962	-0.068011	252.690557	4.834107	0.000873	70.0
963	-0.066388	251.890557	4.848279	0.001390	70.8
964	-0.065219	252.890554	4.830577	0.000238	72.0
965	-0.070253	252.090554	4.844728	0.001243	70.4
966	-0.069568	253.090554	4.827053	0.000548	68.9
967	-0.071529	254.090554	4.809505	0.000666	65.5
968	-0.064356	253.652877	4.817170	0.001067	69.2
969	-0.068390	254.652877	4.799694	0.001154	70.1
970	-0.066421	255.652877	4.782345	0.001865	68.6
971	-0.066472	256.652877	4.765121	0.000643	71.2
972	-0.069836	255.852877	4.778890	0.000418	71.5
973	-0.069246	255.052877	4.792739	0.001256	68.2
974	-0.070574	256.052877	4.775440	0.000846	71.3
975	-0.064218	255.252877	4.789270	0.001192	69.2
976	-0.069349	256.252877	4.771996	0.000983	70.9
977	-0.070303	255.452902	4.785804	0.000640	71.5
978	-0.067786	256.451610	4.768578	0.001117	68.6
979	-0.069331	255.651816	4.782363	0.000372	67.8
980	-0.066808	256.651810	4.765139	0.001067	66.4
981	-0.067101	257.648817	4.748090	0.000745	66.0
982	-0.069163	256.848902	4.761759	0.001264	68.2
983	-0.068400	257.848867	4.744683	0.001249	75.5
984	-0.067462	258.848867	4.727729	0.001345	70.1
985	-0.067683	259.848867	4.710895	0.000648	66.5
986	-0.072049	259.048867	4.724352	0.000728	68.5
987	-0.067667	260.048867	4.707543	0.000685	68.4
988	-0.072186	261.048867	4.690852	0.000816	69.1
989	-0.067756	262.048867	4.674280	0.000545	69.9
990	-0.066195	261.249559	4.687517	0.000749	71.0
991	-0.066736	261.372479	4.685476	0.001189	69.2
992	-0.069270	260.572479	4.698789	0.001102	67.8
993	-0.068235	259.772479	4.712177	0.001093	71.4
994	-0.065097	258.973265	4.725628	0.000601	67.2
995	-0.068741	259.973265	4.708809	0.000642	68.4
996	-0.068218	260.885009	4.693579	0.000887	70.2
997	-0.068605	261.885009	4.676987	0.000742	66.8
998	-0.068389	262.854930	4.661006	0.001068	70.0
999	-0.065276	262.054930	4.674179	0.000959	74.1
